Image URL,Description,Credits,School,Subject,Grade(s) Avail.,CSU - UC Req.,Course Title Search,Prerequisite,Footnote,High School Course Catalog,Course Code,English | español | 中文,Course Notes,ROP at Site,
https://fremontusd.com/catalog-images/world-lang.png,此类由奥龙学院教授在校园里。高中和大学学分给出。本课程涵盖美国的开始基本原则，手语，并介绍了聋人和聋人文化的基本信息。内奥隆系统，需要让学生在美国手语/聋人学专业这门课程，是希望进入口译预备课程的学生的先决条件。我们希望学生自费参加外面的活动和可能需要购买教科书。,10 credits/year,"AHS,IHS",World Language,"10,11,12",e,美国手语1,10  -  12年级：2.75或更高的GPA。,双录取与ASL我的奥隆课程101A原则,,50500,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,此类由奥龙学院教授在校园里。高中和大学学分给出。本课程涵盖美国的开始基本原则，手语，并介绍了聋人和聋人文化的基本信息。内奥隆系统，需要让学生在美国手语/聋人学专业这门课程，是希望进入口译预备课程的学生的先决条件。我们希望学生自费参加外面的活动和可能需要购买教科书。,10 credits/year,KHS,World Language,"9,10,11,12",e,美国手语1,等级9：的3.0或更高的GPA。 10  -  12年级：2.75或更高的GPA。,双录取与ASL我的奥隆课程101A原则,,50500,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,本课程涵盖2级美国的基本原则，手语，并介绍了聋人和聋人文化更高级的信息。内奥隆系统，该课程被推荐用于学生在美国手语/聋人学专业和学生希望进入口译预备课程。学生将参加自费之外的事件。在美国手语有志于第三和第四年课程的学生可以在奥龙学院的课程，可能需要购买教科书。更高级别的ASL课程可能在奥龙学院服用。,10 credits/year,"AHS,IHS",World Language,"11,12",e,美国手语2,C或在ASL高1,双录取与ASL 2的奥隆课程102A原则,,50510,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,本课程涵盖2级美国的基本原则，手语，并介绍了聋人和聋人文化更高级的信息。内奥隆系统，该课程被推荐用于学生在美国手语/聋人学专业和学生希望进入口译预备课程。学生将参加自费之外的事件。在美国手语有志于第三和第四年课程的学生可以在奥龙学院的课程，可能需要购买textbooks.Higher水平ASL课程可能在奥龙学院服用。,10 credits/year,KHS,World Language,"10,11,12",e,美国手语2,C或在ASL高1,双录取与ASL 2的奥隆课程102A原则,,50510,中文,,,
,,,,,,,,,,,,,,,
https://fremontusd.com/catalog-images/cte-ops.png,本课程提供了一个介绍，汽车车身和修补。学生将从认证讲师和使用行业标准的技术，材料和工具，包括一个国家的最先进的，加热下沉涂漆室学习。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,汽车车身涂装和修补1,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74020,中文,,,
https://fremontusd.com/catalog-images/cte-ops.png,本课程提供了一个介绍，汽车车身和修补。学生将从认证讲师和使用行业标准的技术，材料和工具，包括一个国家的最先进的，加热下沉涂漆室学习。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,12,n/a,汽车车身涂装和修补2,汽车车身的涂装完成修补和1,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74021,中文,,,
https://fremontusd.com/catalog-images/cte-ops.png,通用汽车修理，刹车，转向和悬挂，电子系统，发动机性能。学生获得动手在汽车用品店运营经验，工具的使用，安全操作规程，设备运行和客户服务。简介混合型“绿色”技术。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,汽车技术1,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74040,中文,,,
https://fremontusd.com/catalog-images/cte-ops.png,通用汽车修理，刹车，转向和悬挂，电子系统，发动机性能。学生获得动手在汽车用品店运营经验，工具的使用，安全操作规程，设备运行和客户服务。简介混合型“绿色”技术。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,12,n/a,汽车技术2,B-或在汽车技术1高,本课程是在MVROP网站提供。从高中到MVROP运输可用。夏博大学学分奖励,,74041,中文,,,
https://fremontusd.com/catalog-images/cte-location.png,幼儿教育专业提供探索的机会。探索综合学术和技术技能的原则，沟通和不同的观众进行协作，展示创造力和创新能力，发展个人，教育和职业目标。实习是必需的。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,在教育1招聘,需要TB测试,本课程是在MVROP网站提供。从高中到MVROP运输可用。夏博学院或奥龙学院授予的信贷,,74110,中文,,,
https://fremontusd.com/catalog-images/cte-location.png,幼儿教育专业提供探索的机会。探索综合学术和技术技能的原则，沟通和不同的观众进行协作，展示创造力和创新能力，发展个人，教育和职业目标。实习是必需的。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,12,n/a,在教育2职业,TB测试所需。在教育1职业的完成。,本课程是在MVROP网站提供。从高中到MVROP运输可用。奥龙学院授予的信贷,,74112,中文,,,
https://fremontusd.com/catalog-images/cte-ops.png,在这种PLTW顶级课程，学生了解土木建筑和学以致用的住宅及商业物业和结构的设计和开发。学生学习手绘图，构建建筑模型和使用3D设计软件。学生展示设计自己的同行和工程师和建筑师的专业团体的成员。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",g,土木工程与建筑（PLTW）,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。在MSJHS UC / CSU d信贷,,74120,中文,,,
https://fremontusd.com/catalog-images/cte-comp2.png,了解如何创建3D互动游戏，模拟使用3ds Max软件，虚幻4，和2D游戏引擎。学生将在关卡设计，建模，角色设计，动画和脚本的技能。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Arts,"11,12",f,电脑动画1,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。奥龙学院授予的信贷,,74126,中文,,,
https://fremontusd.com/catalog-images/cte-comp2.png,了解如何创建3D互动游戏，模拟使用3ds Max软件，虚幻4，和2D游戏引擎。学生将在关卡设计，建模，角色设计，动画和脚本的技能。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Arts,12,f,电脑动画2,计算机动画1竣工,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74127,中文,,,
https://fremontusd.com/catalog-images/cte-comp2.png,计算机科学Princples是本课程的第一学期;第二学期是Digial电子，并使用该项目的领导之路（PLTW）课程。学生学习主题，如Web开发，编程的Python®，无人机编程，欧姆定律，组合/时序逻辑，可编程逻辑器件等。允许开始中学后教育或职业生涯之前，学生调查不同的工程学科。,10 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",g,计算机科学原理（PLTW）,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74214,中文,,,
https://fremontusd.com/catalog-images/cte-comp2.png,计算机科学原理是本课程的第一学期;第二学期是Digial电子，并使用该项目的领导之路（PLTW）课程。学生学习主题，如Web开发，编程的Python®，无人机编程，欧姆定律，组合/时序逻辑，可编程逻辑器件等。允许开始中学后教育或职业生涯之前，学生调查不同的工程学科。,10 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",d,数字Electroncs（PLTW）,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74212,中文,,,
https://fremontusd.com/catalog-images/cte-ops.png,本课程为学生准备的入门级就业住宅和商业建筑。学生获得动手木工，电气和给排水训练，包括屋面，厨卫改造，以及节能建筑的材料。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,施工工艺1,没有,本课程是在MVROP网站提供。从高中到MVROP交通available.Chabot大学学分授予,,74150,中文,,,
https://fremontusd.com/catalog-images/cte-ops.png,本课程为学生准备的入门级就业住宅和商业建筑。学生获得动手木工，电气和给排水训练，包括屋面，厨卫改造，以及节能建筑的材料。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,建筑技术2,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74151,中文,,,
https://fremontusd.com/catalog-images/cte-comp2.png,视频制作，包括摄像头的工作，编辑和短的小说，纪录片的制作过程中，商业和“直播电视”;分析电影场景和顺序，制定生产管理技能。产自剧本创作的影片最终编辑。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Arts,"11,12",f,数字视频艺术制作1,美术，计算机应用或数字图形类的建议。,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74230,中文,,,
https://fremontusd.com/catalog-images/cte-comp2.png,视频制作，包括摄像头的工作，编辑和短的小说，纪录片的制作过程中，商业和“直播电视”;分析电影场景和顺序，制定生产管理技能。产自剧本创作的影片最终编辑。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Arts,12,f,数字视频艺术制作2,数字视频艺术生产1竣工,本课程是在MVROP网站提供。从高中到MVROP运输可用。,,74231,中文,,,
https://fremontusd.com/catalog-images/cte-info.png,在此课程的学生将学到的技能EMR如：第一个响应者的福祉，法律和道德问题，提升和移动病人，病人评估，医疗急救，EMS系统和操作，和管理多伤亡事件。学生谁完成EMR程序将收到美国心脏协会心肺复苏卡和离职（美国健康与安全学院）证书。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,紧急医疗响应（EMR）,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。沙博学院，拉斯Positas学院或大学的使命授予学分,,74315,中文,,,
https://fremontusd.com/catalog-images/cte-ops.png,入门课程为消防事业;消防战术/战略，体能，消防安全，梯子，软管和喷嘴操作，工具，设备和防火。美国心脏协会心肺复苏卡可用。,20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",g,消防技术,没有,本课程是在MVROP网站提供。从高中到MVROP运输可用。拉斯维加斯Positas学院或大学的使命授予学分,,74310,中文,,,
